,filename,height,width
42180,22_1_0494.png,148,86
42181,11_1_0407.png,157,162
42182,17_3_0071.png,171,73
42183,04_4_0231.png,146,79
42184,04_2_0044.png,136,82
42185,12_1_0425.png,135,68
42186,22_0_0013.png,138,70
42187,18_0_0360.png,162,123
42188,14_4_0387.png,147,83
42189,05_1_0195.png,125,90
42190,10_0_0667.png,161,67
42191,24_1_0529.png,130,172
42192,10_0_0067.png,148,72
42193,24_1_0216.png,125,121
42194,17_3_0459.png,165,70
42195,14_0_0209.png,113,126
42196,08_1_0323.png,142,85
42197,21_1_0136.png,162,85
42198,24_3_0390.png,152,132
42199,13_2_0506.png,143,75
42200,16_4_0191.png,111,118
42201,18_3_0133.png,151,82
42202,14_1_0405.png,70,64
42203,06_0_0018.png,113,162
42204,05_4_0225.png,172,97
42205,22_3_0281.png,148,82
42206,16_4_0403.png,123,106
42207,21_1_0222.png,155,82
42208,10_0_0203.png,164,78
42209,23_0_0472.png,129,69
42210,05_2_0295.png,154,97
42211,13_0_0296.png,153,79
42212,16_0_0403.png,108,134
42213,14_0_0073.png,126,97
42214,15_1_0418.png,129,121
42215,24_0_0041.png,141,120
42216,16_0_0153.png,130,152
42217,02_4_0232.png,142,75
42218,24_2_0399.png,118,129
42219,08_1_0131.png,171,106
42220,11_3_0020.png,191,157
42221,10_0_0153.png,163,103
42222,04_0_0492.png,124,91
42223,21_4_0162.png,172,81
42224,15_0_0036.png,140,115
42225,23_4_0454.png,141,80
42226,15_4_0240.png,98,81
42227,20_3_0275.png,146,64
42228,20_3_0231.png,156,69
42229,23_4_0413.png,135,86
42230,00_4_0368.png,146,104
42231,21_2_0132.png,139,69
42232,07_4_0157.png,165,158
42233,08_2_0084.png,147,105
42234,19_4_0015.png,140,80
42235,17_3_0111.png,165,74
42236,22_2_0043.png,132,104
42237,22_4_0034.png,179,125
42238,17_0_0434.png,136,76
42239,11_3_0063.png,191,150
42240,23_4_0419.png,109,80
42241,18_0_0337.png,139,103
42242,19_4_0443.png,148,75
42243,19_1_0452.png,133,77
42244,03_2_0288.png,186,78
42245,23_4_0278.png,111,86
42246,07_1_0129.png,110,144
42247,06_1_0448.png,114,159
42248,12_4_0463.png,141,74
42249,23_0_0005.png,125,91
42250,20_2_0284.png,150,73
42251,08_1_0055.png,157,114
42252,06_3_0114.png,157,106
42253,19_3_0013.png,145,112
42254,14_2_0348.png,124,100
42255,10_4_0087.png,170,120
42256,13_0_0036.png,141,86
42257,18_2_0278.png,123,71
42258,24_2_0516.png,120,126
42259,17_4_0423.png,180,89
42260,15_1_0358.png,126,140
42261,16_3_0030.png,147,73
42262,18_4_0182.png,131,85
42263,06_1_0486.png,118,127
42264,14_1_0472.png,119,71
42265,04_0_0198.png,119,99
42266,16_1_0137.png,113,151
42267,17_2_0429.png,157,73
42268,06_0_0483.png,81,147
42269,14_2_0075.png,124,94
42270,07_1_0166.png,128,172
42271,19_4_0181.png,141,85
42272,11_3_0246.png,187,137
42273,06_2_0433.png,119,152
42274,23_2_0301.png,141,70
42275,13_3_0215.png,156,79
42276,05_0_0337.png,155,83
42277,23_1_0148.png,169,80
42278,08_0_0372.png,141,104
42279,21_1_0168.png,172,91
42280,01_1_0104.png,163,78
42281,19_1_0142.png,131,86
42282,07_4_0363.png,167,191
42283,08_0_0497.png,147,92
42284,01_0_0411.png,126,83
42285,13_2_0142.png,147,89
42286,03_3_0202.png,195,88
42287,10_3_0220.png,155,104
42288,17_4_0699.png,163,67
42289,03_2_0268.png,170,80
42290,03_2_0110.png,137,114
42291,08_4_0200.png,163,108
42292,10_2_0406.png,117,123
42293,04_0_0342.png,121,66
42294,22_3_0168.png,154,90
42295,18_2_0113.png,127,86
42296,24_1_0526.png,132,174
42297,07_1_0135.png,111,153
42298,12_3_0124.png,145,79
42299,11_3_0186.png,173,142
42300,06_3_0437.png,164,115
42301,15_4_0148.png,88,75
42302,22_4_0108.png,178,93
42303,13_1_0100.png,141,75
42304,18_1_0430.png,111,66
42305,23_4_0118.png,96,82
42306,02_1_0530.png,118,117
42307,22_2_0454.png,117,64
42308,24_0_0361.png,106,83
42309,17_2_0042.png,139,90
42310,13_0_0478.png,138,65
42311,17_4_0374.png,183,83
42312,22_3_0072.png,167,109
42313,13_3_0278.png,163,77
42314,22_1_0823.png,159,156
42315,23_0_0073.png,147,74
42316,19_2_0142.png,127,86
42317,22_3_0157.png,175,86
42318,13_2_0185.png,135,86
42319,18_0_0570.png,165,145
42320,00_0_0099.png,122,115
42321,08_0_0530.png,136,82
42322,17_0_0425.png,162,96
42323,05_3_0342.png,156,88
42324,14_4_0513.png,157,87
42325,10_0_0042.png,159,70
42326,11_1_0339.png,163,160
42327,04_4_0489.png,145,86
42328,16_4_0098.png,105,118
42329,19_2_0302.png,119,100
42330,11_2_0287.png,149,146
42331,16_2_0504.png,72,108
42332,11_4_0285.png,175,132
42333,22_1_0710.png,185,114
42334,07_1_0455.png,124,169
42335,22_2_0227.png,139,78
42336,17_2_0123.png,135,82
42337,07_3_0354.png,154,192
42338,24_3_0295.png,151,126
42339,04_0_0176.png,150,127
42340,23_3_0467.png,172,82
42341,05_3_0160.png,163,139
42342,16_1_0403.png,122,149
42343,23_4_0119.png,96,78
42344,04_1_0106.png,136,115
42345,24_4_0093.png,133,136
42346,00_1_0169.png,109,137
42347,23_0_0326.png,144,91
42348,14_2_0144.png,92,73
42349,23_0_0036.png,138,66
42350,17_2_0169.png,114,146
42351,19_4_0261.png,142,88
42352,15_3_0335.png,129,72
42353,03_1_0235.png,155,134
42354,02_4_0509.png,132,71
42355,04_3_0032.png,143,85
42356,24_2_0430.png,111,68
42357,06_3_0227.png,156,112
42358,19_1_0473.png,149,142
42359,15_3_0139.png,143,81
42360,20_2_0304.png,135,87
42361,04_0_0317.png,113,70
42362,02_3_0034.png,125,88
42363,12_3_0214.png,135,91
42364,16_0_0042.png,138,158
42365,20_4_0124.png,168,79
42366,04_1_0460.png,116,81
42367,18_0_0726.png,135,132
42368,15_1_0297.png,121,123
42369,08_2_0013.png,139,96
42370,02_2_0261.png,95,67
42371,07_3_0426.png,141,178
42372,12_0_0183.png,127,64
42373,04_4_0287.png,154,84
42374,12_3_0024.png,141,100
42375,06_1_0495.png,121,106
42376,23_0_0157.png,149,71
42377,22_2_0414.png,136,66
42378,21_2_0429.png,148,78
42379,22_2_0395.png,129,70
42380,12_1_0217.png,133,69
42381,14_0_0205.png,122,128
42382,06_2_0446.png,119,128
42383,20_4_0287.png,168,82
42384,20_1_0402.png,158,69
42385,01_3_0229.png,139,87
42386,10_2_0235.png,139,88
42387,01_2_0197.png,143,76
42388,18_2_0466.png,125,80
42389,06_4_0200.png,173,146
42390,07_0_0358.png,89,187
42391,20_2_0192.png,148,69
42392,03_2_0177.png,115,70
42393,01_1_0091.png,159,74
42394,19_3_0369.png,148,80
42395,20_1_0161.png,174,79
42396,00_2_0441.png,128,112
42397,15_3_0236.png,145,105
42398,00_3_0414.png,131,79
42399,17_3_0478.png,173,74
42400,21_2_0267.png,155,106
42401,15_3_0491.png,153,77
42402,13_4_0025.png,162,92
42403,02_3_0512.png,157,87
42404,20_4_0314.png,180,79
42405,02_1_0496.png,137,125
42406,18_0_0336.png,139,106
42407,21_0_0106.png,169,70
42408,07_1_0392.png,116,158
42409,20_3_0479.png,179,97
42410,01_0_0396.png,141,77
42411,17_2_0378.png,153,70
42412,23_1_0028.png,159,73
42413,01_3_0062.png,130,76
42414,05_2_0074.png,143,95
42415,06_4_0455.png,177,230
42416,03_2_0133.png,120,92
42417,08_3_0458.png,181,124
42418,24_2_0002.png,122,130
42419,16_3_0243.png,142,79
42420,15_4_0390.png,106,101
42421,07_1_0319.png,122,169
42422,16_2_0159.png,66,102
42423,01_4_0517.png,139,71
42424,19_4_0074.png,156,73
42425,14_1_0202.png,140,96
42426,22_4_0505.png,151,85
42427,12_1_0416.png,154,77
42428,03_4_0481.png,209,97
42429,22_3_0178.png,152,71
42430,15_2_0188.png,79,98
42431,00_2_0177.png,123,82
42432,01_3_0418.png,132,79
42433,03_0_0276.png,160,81
42434,11_4_0005.png,177,120
42435,18_2_0163.png,127,74
42436,06_3_0137.png,163,138
42437,03_3_0477.png,176,83
42438,08_3_0506.png,176,142
42439,10_3_0314.png,159,109
42440,04_3_0385.png,147,100
42441,17_4_0105.png,167,81
42442,11_2_0190.png,166,150
42443,24_3_0335.png,144,126
42444,22_4_0128.png,166,93
42445,15_4_0523.png,109,93
42446,06_2_0021.png,118,145
42447,04_4_0127.png,148,90
42448,18_1_0497.png,110,78
42449,18_0_0551.png,141,116
42450,12_4_0069.png,141,96
42451,15_3_0363.png,146,96
42452,22_1_0757.png,201,129
42453,14_2_0501.png,116,70
42454,16_3_0084.png,145,78
42455,10_3_0470.png,165,80
42456,24_2_0522.png,123,123
42457,01_1_0090.png,161,75
42458,06_2_0042.png,118,137
42459,17_1_0096.png,159,90
42460,11_1_0087.png,151,122
42461,03_1_0513.png,113,71
42462,22_2_0139.png,144,83
42463,01_2_0290.png,138,75
42464,02_1_0719.png,131,75
42465,22_4_0291.png,156,103
42466,14_3_0157.png,153,88
42467,15_4_0271.png,100,102
42468,07_3_0481.png,156,183
42469,15_2_0110.png,78,105
42470,20_2_0449.png,141,64
42471,02_3_0511.png,155,96
42472,20_1_0093.png,153,71
42473,01_1_0258.png,155,90
42474,22_1_0659.png,155,73
42475,07_3_0222.png,145,188
42476,08_1_0083.png,153,100
42477,08_0_0040.png,157,153
42478,21_0_0372.png,179,117
42479,03_2_0367.png,168,69
42480,18_3_0255.png,156,84
42481,07_1_0453.png,125,171
42482,24_3_0395.png,158,137
42483,03_4_0354.png,195,76
42484,16_1_0017.png,146,154
42485,05_3_0259.png,163,102
42486,13_2_0278.png,143,91
42487,04_1_0254.png,143,131
42488,22_3_0228.png,144,75
42489,08_0_0524.png,140,91
42490,11_3_0400.png,176,125
42491,02_2_0069.png,132,108
42492,14_2_0352.png,125,103
42493,15_1_0348.png,130,128
42494,24_2_0488.png,121,118
42495,07_0_0166.png,82,135
42496,04_4_0061.png,150,83
42497,16_2_0233.png,90,145
42498,20_0_0395.png,198,79
42499,03_1_0111.png,181,114
42500,15_4_0336.png,99,92
42501,21_4_0368.png,172,87
42502,22_1_0058.png,165,133
42503,12_1_0021.png,140,79
42504,03_3_0461.png,163,125
42505,19_2_0398.png,121,103
42506,08_0_0167.png,157,145
42507,04_3_0331.png,145,78
42508,11_1_0238.png,188,185
42509,23_1_0443.png,140,110
42510,22_0_0504.png,149,85
42511,08_3_0028.png,194,134
42512,19_2_0063.png,125,84
42513,18_4_0288.png,139,74
42514,05_0_0033.png,144,74
42515,04_2_0050.png,133,84
42516,16_0_0264.png,101,142
42517,16_0_0195.png,125,148
42518,22_2_0334.png,134,67
42519,19_1_0468.png,159,143
42520,00_2_0320.png,121,83
42521,20_2_0231.png,138,68
42522,03_2_0406.png,159,69
42523,08_3_0060.png,188,115
42524,08_3_0151.png,175,109
42525,07_4_0349.png,169,223
42526,13_4_0425.png,150,89
42527,16_1_0409.png,126,108
42528,07_0_0190.png,85,146
42529,06_3_0484.png,157,111
42530,02_0_0398.png,135,143
42531,04_4_0328.png,156,86
42532,02_3_0341.png,145,82
42533,00_1_0451.png,105,103
42534,00_0_0302.png,129,137
42535,17_3_0172.png,176,72
42536,12_2_0406.png,128,78
42537,23_1_0392.png,157,120
42538,17_3_0475.png,180,74
42539,20_4_0135.png,153,79
42540,17_0_0254.png,149,101
42541,13_1_0118.png,125,96
42542,06_2_0486.png,127,146
42543,00_1_0168.png,109,135
42544,12_4_0401.png,137,80
42545,06_3_0181.png,151,158
42546,16_3_0097.png,148,118
42547,15_1_0014.png,130,91
42548,08_1_0519.png,159,127
42549,02_1_0580.png,127,88
42550,10_2_0211.png,109,120
42551,18_1_0471.png,143,93
42552,15_4_0435.png,139,128
42553,17_3_0262.png,175,78
42554,10_2_0462.png,119,119
42555,21_2_0159.png,145,65
42556,18_4_0220.png,139,86
42557,11_1_0448.png,165,146
42558,01_1_0461.png,164,78
42559,12_4_0306.png,156,84
42560,00_3_0116.png,126,109
42561,16_1_0361.png,126,183
42562,12_0_0035.png,141,79
42563,11_0_0485.png,190,191
42564,06_1_0018.png,135,188
42565,11_0_0208.png,162,119
42566,01_1_0465.png,175,85
42567,17_3_0392.png,164,70
42568,03_2_0281.png,186,77
42569,04_2_0173.png,150,83
42570,17_4_0712.png,161,68
42571,05_2_0226.png,154,96
42572,04_1_0376.png,128,143
42573,11_3_0402.png,175,128
42574,22_1_0231.png,193,111
42575,02_2_0417.png,96,72
42576,04_4_0458.png,154,83
42577,06_1_0475.png,116,146
42578,13_1_0074.png,163,84
42579,14_1_0064.png,142,158
42580,12_1_0470.png,157,95
42581,18_3_0399.png,149,81
42582,02_1_0150.png,125,137
42583,17_3_0203.png,157,68
42584,22_0_0458.png,142,95
42585,21_0_0483.png,153,75
42586,22_3_0508.png,143,83
42587,07_2_0294.png,111,158
42588,24_0_0070.png,135,99
42589,22_3_0148.png,165,88
42590,11_4_0251.png,178,115
42591,12_4_0246.png,147,90
42592,04_0_0160.png,149,131
42593,10_4_0235.png,158,143
42594,06_1_0285.png,119,163
42595,19_3_0051.png,133,68
42596,02_2_0044.png,137,84
42597,02_3_0468.png,148,114
42598,14_3_0139.png,143,85
42599,05_4_0130.png,180,123
42600,02_0_0160.png,108,126
42601,06_3_0053.png,186,145
42602,02_1_0313.png,131,92
42603,17_2_0374.png,154,78
42604,03_1_0054.png,175,95
42605,11_3_0404.png,171,122
42606,02_2_0109.png,129,90
42607,08_4_0351.png,132,84
42608,10_1_0411.png,143,118
42609,00_1_0109.png,110,120
42610,12_1_0110.png,135,96
42611,07_3_0363.png,151,189
42612,04_3_0351.png,150,77
42613,12_2_0274.png,131,70
42614,08_0_0182.png,149,103
42615,16_4_0483.png,97,81
42616,13_0_0162.png,149,67
42617,08_4_0484.png,157,92
42618,03_3_0438.png,171,76
42619,21_3_0524.png,167,83
42620,08_1_0057.png,161,118
42621,06_2_0016.png,120,147
42622,04_2_0225.png,137,111
42623,11_3_0263.png,182,125
42624,10_3_0003.png,163,71
42625,08_2_0451.png,110,71
42626,06_4_0269.png,163,213
42627,07_4_0156.png,165,166
42628,15_1_0284.png,130,141
42629,14_2_0376.png,92,68
42630,14_4_0168.png,154,80
42631,18_0_0409.png,128,94
42632,02_1_0159.png,135,121
42633,14_0_0026.png,144,129
42634,18_3_0349.png,157,85
42635,11_3_0140.png,197,149
42636,24_3_0023.png,167,171
42637,19_2_0313.png,128,85
42638,12_4_0120.png,136,77
42639,18_2_0432.png,123,72
42640,12_2_0108.png,125,81
42641,16_1_0256.png,102,137
42642,22_0_0325.png,122,102
42643,02_3_0175.png,150,109
42644,17_3_0419.png,179,70
42645,00_4_0336.png,147,96
42646,24_4_0016.png,124,120
42647,02_0_0469.png,135,156
42648,10_0_0117.png,157,73
42649,21_3_0250.png,168,75
42650,07_2_0149.png,111,153
42651,02_3_0055.png,122,76
42652,01_2_0156.png,138,80
42653,11_1_0263.png,193,187
42654,06_2_0050.png,120,154
42655,17_1_0025.png,159,81
42656,08_3_0050.png,163,131
42657,03_1_0275.png,177,118
42658,18_1_0304.png,105,118
42659,01_0_0163.png,135,72
42660,22_2_0441.png,130,67
42661,18_3_0472.png,115,75
42662,18_1_0093.png,115,110
42663,18_3_0315.png,159,85
42664,20_1_0228.png,143,64
42665,13_2_0147.png,144,75
42666,23_3_0402.png,192,85
42667,04_0_0182.png,123,118
42668,23_0_0372.png,118,103
42669,24_1_0415.png,144,182
42670,01_0_0571.png,133,76
42671,19_1_0022.png,131,123
42672,16_1_0093.png,130,129
42673,11_0_0353.png,162,162
42674,17_1_0003.png,151,71
42675,22_2_0104.png,149,80
42676,03_3_0476.png,184,85
42677,17_3_0464.png,172,71
42678,06_3_0179.png,155,162
42679,18_1_0271.png,135,117
42680,07_1_0375.png,111,156
42681,06_3_0108.png,154,138
42682,15_0_0280.png,128,142
42683,24_2_0038.png,120,130
42684,05_0_0464.png,142,66
42685,07_3_0270.png,144,190
42686,17_2_0484.png,150,67
42687,04_3_0539.png,144,80
42688,12_3_0498.png,141,74
42689,16_3_0470.png,157,84
42690,24_4_0274.png,145,133
42691,13_2_0488.png,140,90
42692,24_1_0419.png,147,183
42693,19_0_0508.png,112,87
42694,19_1_0253.png,139,95
42695,18_1_0204.png,102,82
42696,04_1_0034.png,168,120
42697,16_3_0317.png,139,80
42698,04_4_0105.png,159,100
42699,12_0_0432.png,135,65
42700,14_3_0053.png,149,106
42701,01_0_0404.png,127,81
42702,00_2_0197.png,119,89
42703,07_4_0084.png,157,204
42704,13_2_0108.png,122,91
42705,22_2_0117.png,142,108
42706,17_3_0449.png,173,73
42707,17_2_0470.png,152,75
42708,01_2_0269.png,139,105
42709,04_0_0032.png,150,113
42710,14_0_0021.png,141,101
42711,20_1_0530.png,165,74
42712,10_0_0215.png,166,125
42713,20_3_0316.png,163,78
42714,08_3_0155.png,184,126
42715,17_2_0507.png,155,73
42716,14_0_0116.png,116,136
42717,23_1_0164.png,143,73
42718,16_0_0356.png,106,133
42719,11_3_0403.png,177,122
42720,17_4_0666.png,166,72
42721,15_4_0416.png,112,95
42722,24_0_0435.png,138,144
42723,12_1_0214.png,137,69
42724,24_4_0484.png,149,131
42725,03_4_0422.png,185,77
42726,22_0_0210.png,137,85
42727,24_2_0244.png,105,136
42728,02_2_0487.png,95,69
42729,11_2_0241.png,149,110
42730,19_4_0450.png,143,76
42731,17_3_0307.png,168,68
42732,05_1_0038.png,166,111
42733,13_4_0217.png,152,87
42734,01_4_0222.png,150,78
42735,24_3_0501.png,153,139
42736,02_2_0231.png,133,92
42737,20_4_0111.png,164,84
42738,00_0_0137.png,132,136
42739,07_3_0433.png,141,179
42740,16_2_0037.png,66,101
42741,23_0_0055.png,138,67
42742,04_0_0163.png,156,137
42743,06_4_0353.png,176,174
42744,14_0_0067.png,138,97
42745,15_1_0085.png,121,68
42746,04_3_0172.png,148,76
42747,04_3_0316.png,147,79
42748,13_3_0191.png,149,80
42749,06_4_0007.png,160,135
42750,12_2_0329.png,131,74
42751,24_2_0242.png,116,134
42752,20_1_0124.png,181,96
42753,05_4_0100.png,163,115
42754,04_3_0099.png,153,78
42755,16_4_0400.png,116,103
42756,07_0_0219.png,88,142
42757,07_2_0325.png,116,152
42758,20_0_0042.png,195,83
42759,08_1_0089.png,151,97
42760,15_3_0250.png,140,92
42761,10_4_0456.png,166,112
42762,16_1_0292.png,108,151
42763,23_2_0222.png,87,65
42764,13_4_0190.png,143,78
42765,22_4_0064.png,168,99
42766,21_0_0026.png,84,67
42767,05_1_0489.png,135,73
42768,06_0_0014.png,110,163
42769,17_3_0164.png,178,76
42770,21_1_0433.png,148,99
42771,22_3_0473.png,142,85
42772,08_0_0447.png,148,111
42773,16_1_0069.png,131,196
42774,22_0_0316.png,138,130
42775,15_4_0408.png,111,101
42776,19_3_0239.png,145,91
42777,02_4_0096.png,140,83
42778,24_2_0453.png,118,128
42779,05_0_0348.png,187,101
42780,05_4_0152.png,153,94
42781,02_2_0078.png,128,111
42782,11_1_0268.png,190,165
42783,20_2_0119.png,148,68
42784,17_2_0490.png,151,77
42785,24_3_0438.png,169,151
42786,11_0_0296.png,163,160
42787,15_3_0300.png,144,98
42788,10_3_0094.png,165,78
42789,20_4_0513.png,165,78
42790,22_3_0053.png,159,79
42791,15_2_0097.png,72,104
42792,18_2_0233.png,127,74
42793,04_4_0091.png,153,106
42794,13_3_0189.png,147,81
42795,15_4_0210.png,101,82
42796,00_3_0351.png,121,93
42797,15_1_0465.png,151,140
42798,00_2_0133.png,126,75
42799,23_3_0144.png,174,84
42800,19_1_0401.png,133,151
42801,07_1_0009.png,126,115
42802,18_0_0696.png,147,163
42803,04_3_0453.png,153,86
42804,15_2_0268.png,66,72
42805,18_0_0231.png,180,144
42806,05_4_0209.png,171,114
42807,10_1_0292.png,130,136
42808,06_3_0123.png,161,127
42809,17_2_0360.png,153,74
42810,11_2_0275.png,149,122
42811,04_0_0516.png,150,97
42812,10_0_0231.png,161,70
42813,13_1_0126.png,133,143
42814,04_0_0195.png,116,112
42815,21_1_0500.png,151,75
42816,24_1_0377.png,143,162
42817,19_1_0336.png,136,88
42818,04_3_0266.png,136,74
42819,17_3_0296.png,173,73
42820,07_0_0372.png,90,182
42821,15_0_0216.png,152,170
42822,05_3_0386.png,163,104
42823,17_2_0465.png,158,86
42824,13_3_0379.png,146,82
42825,00_0_0069.png,150,82
42826,10_2_0417.png,123,114
42827,22_0_0110.png,131,67
42828,15_3_0043.png,156,164
42829,00_0_0014.png,131,120
42830,00_1_0509.png,108,92
42831,19_3_0295.png,162,85
42832,08_1_0232.png,134,89
42833,12_0_0458.png,145,89
42834,06_2_0129.png,121,145
42835,15_1_0331.png,108,64
42836,18_2_0165.png,125,75
42837,17_1_0108.png,180,105
42838,00_0_0148.png,129,140
42839,21_1_0062.png,162,79
42840,05_0_0214.png,132,79
42841,15_1_0210.png,138,108
42842,14_4_0262.png,146,86
42843,04_0_0056.png,129,104
42844,21_2_0479.png,144,73
42845,07_2_0158.png,113,156
42846,03_2_0023.png,143,80
42847,06_2_0159.png,126,121
42848,03_2_0259.png,156,82
42849,24_1_0305.png,133,126
42850,22_2_0109.png,152,98
42851,07_2_0208.png,121,169
42852,00_3_0400.png,128,95
42853,18_2_0511.png,122,85
42854,19_1_0183.png,113,65
42855,10_4_0530.png,158,110
42856,17_4_0205.png,163,82
42857,18_4_0133.png,146,77
42858,03_4_0457.png,198,82
42859,03_4_0307.png,200,83
42860,23_2_0464.png,133,73
42861,07_3_0414.png,180,223
42862,11_2_0372.png,151,160
42863,23_0_0481.png,136,69
42864,01_2_0294.png,136,72
42865,23_2_0212.png,91,66
42866,01_4_0390.png,139,73
42867,17_4_0483.png,187,75
42868,02_2_0368.png,131,80
42869,24_1_0475.png,148,168
42870,20_3_0017.png,163,73
42871,03_0_0503.png,150,109
42872,05_0_0199.png,137,66
42873,19_1_0436.png,163,108
42874,15_4_0015.png,102,83
42875,22_2_0181.png,142,64
42876,19_3_0368.png,148,80
42877,23_3_0138.png,175,81
42878,19_0_0415.png,138,102
42879,03_2_0333.png,145,65
42880,12_4_0520.png,145,76
42881,07_4_0274.png,147,134
42882,20_2_0397.png,141,71
42883,14_2_0217.png,133,90
42884,03_2_0007.png,142,82
42885,18_2_0290.png,125,82
42886,14_3_0335.png,150,84
42887,15_3_0368.png,144,84
42888,11_1_0231.png,191,196
42889,24_4_0035.png,123,130
42890,12_3_0403.png,144,71
42891,22_3_0402.png,162,138
42892,12_2_0156.png,127,74
42893,00_0_0401.png,130,161
42894,18_0_0520.png,128,99
42895,23_1_0162.png,150,73
42896,04_1_0061.png,182,134
42897,18_3_0071.png,150,106
42898,06_4_0383.png,168,207
42899,15_2_0164.png,72,109
42900,22_1_0347.png,150,65
42901,00_2_0481.png,117,85
42902,05_1_0283.png,136,70
42903,11_4_0445.png,176,129
42904,12_1_0191.png,129,111
42905,14_0_0142.png,175,145
42906,16_1_0255.png,100,139
42907,17_3_0379.png,171,77
42908,02_0_0122.png,129,159
42909,24_3_0087.png,153,129
42910,06_1_0298.png,117,169
42911,24_1_0388.png,159,173
42912,03_4_0487.png,194,93
42913,10_3_0337.png,163,109
42914,05_4_0014.png,176,91
42915,22_0_0250.png,124,65
42916,07_0_0329.png,85,173
42917,08_1_0286.png,171,144
42918,18_4_0272.png,132,85
42919,22_2_0357.png,136,68
42920,04_4_0103.png,156,95
42921,16_4_0095.png,105,109
42922,23_0_0448.png,123,66
42923,02_3_0505.png,152,102
42924,18_4_0455.png,142,74
42925,07_0_0370.png,92,185
42926,02_3_0372.png,148,86
42927,04_4_0320.png,156,93
42928,04_0_0111.png,127,101
42929,07_1_0360.png,108,154
42930,21_4_0334.png,185,92
42931,05_4_0073.png,156,92
42932,13_4_0415.png,152,95
42933,08_4_0446.png,150,97
42934,00_4_0049.png,152,102
42935,15_0_0390.png,135,153
42936,12_3_0236.png,150,90
42937,17_4_0546.png,162,72
42938,10_4_0261.png,171,150
42939,04_0_0135.png,128,83
42940,20_3_0317.png,161,86
42941,06_4_0128.png,162,218
42942,02_0_0213.png,117,131
42943,24_1_0515.png,145,161
42944,18_4_0508.png,140,77
42945,15_4_0507.png,120,102
42946,10_4_0301.png,174,145
42947,24_1_0379.png,149,166
42948,10_3_0509.png,168,99
42949,02_1_0231.png,133,120
42950,08_3_0104.png,185,124
42951,23_4_0393.png,101,85
42952,15_0_0129.png,153,163
42953,00_0_0503.png,137,156
42954,14_2_0114.png,128,75
42955,08_0_0534.png,139,85
42956,06_2_0214.png,116,162
42957,06_2_0356.png,117,148
42958,04_4_0215.png,153,87
42959,24_0_0364.png,100,96
42960,23_3_0498.png,170,83
42961,21_2_0224.png,148,87
42962,14_2_0208.png,142,108
42963,22_3_0350.png,171,89
42964,04_0_0144.png,120,75
42965,02_4_0011.png,135,106
42966,03_2_0100.png,110,86
42967,06_2_0513.png,114,151
42968,05_3_0173.png,161,116
42969,10_3_0519.png,174,100
42970,17_4_0349.png,169,86
42971,02_3_0028.png,122,75
42972,23_3_0178.png,169,90
42973,11_3_0051.png,195,169
42974,01_0_0485.png,135,79
42975,17_1_0407.png,169,80
42976,02_2_0227.png,133,98
42977,23_0_0252.png,153,83
42978,02_1_0414.png,127,142
42979,01_4_0525.png,139,69
42980,13_0_0253.png,129,65
42981,03_1_0242.png,175,131
42982,20_2_0067.png,141,84
42983,16_3_0121.png,157,82
42984,15_1_0141.png,131,146
42985,01_0_0082.png,134,66
42986,22_3_0077.png,154,100
42987,23_3_0149.png,179,89
42988,03_3_0284.png,191,87
42989,08_3_0263.png,187,125
42990,00_0_0305.png,129,134
42991,22_1_0048.png,162,76
42992,24_1_0450.png,146,142
42993,12_0_0472.png,132,72
42994,21_0_0616.png,196,123
42995,24_2_0185.png,119,97
42996,06_2_0013.png,118,141
42997,08_4_0242.png,156,89
42998,02_2_0094.png,127,94
42999,05_2_0206.png,153,101
43000,06_1_0143.png,120,170
43001,08_2_0011.png,138,96
43002,11_4_0545.png,176,120
43003,13_0_0479.png,144,67
43004,04_2_0397.png,120,72
43005,23_1_0041.png,148,75
43006,15_2_0108.png,77,103
43007,00_2_0282.png,121,93
43008,10_1_0217.png,163,117
43009,04_3_0461.png,148,76
43010,07_3_0108.png,188,123
43011,03_0_0287.png,173,99
43012,24_0_0292.png,134,94
43013,04_1_0089.png,127,123
43014,12_3_0356.png,130,67
43015,20_4_0375.png,170,80
43016,22_4_0316.png,155,97
43017,15_4_0013.png,98,85
43018,19_2_0128.png,126,90
43019,03_4_0408.png,178,80
43020,15_2_0483.png,107,144
43021,05_3_0275.png,159,90
43022,11_2_0098.png,159,133
43023,24_0_0121.png,121,122
43024,16_2_0124.png,64,73
43025,22_1_0718.png,158,85
43026,23_3_0317.png,169,75
43027,03_0_0051.png,156,126
43028,03_1_0036.png,147,70
43029,13_1_0157.png,182,95
43030,10_4_0509.png,165,117
43031,21_0_0518.png,145,88
43032,19_4_0512.png,169,95
43033,16_0_0021.png,140,151
43034,13_1_0208.png,154,100
43035,01_0_0470.png,138,74
43036,08_0_0234.png,147,116
43037,15_2_0261.png,68,89
43038,19_1_0171.png,129,94
43039,07_0_0263.png,73,101
43040,23_2_0293.png,132,82
43041,06_1_0164.png,124,175
43042,11_4_0443.png,169,124
43043,21_2_0038.png,146,78
43044,02_1_0242.png,134,129
43045,12_0_0523.png,129,88
43046,01_0_0325.png,128,87
43047,06_2_0526.png,126,144
43048,05_3_0210.png,191,117
43049,19_4_0016.png,147,83
43050,04_3_0041.png,142,79
43051,17_2_0056.png,141,87
43052,12_1_0474.png,142,97
43053,17_3_0219.png,160,70
